t1valids;t2valids;t3valids;t4valids;t5valids;t6valids;t7valids;t8valids;t9valids;t1baum;t2baum;t3baum;t4baum;t5baum;t6baum;t7baum;t8baum;t9baum;sex;reg_ling;typ3;wlerlev3;hiseineu3cat;fmedu;id;hr1_kal;hr2_kal;hr3_kal;hr4_kal;hr5_kal;hr6_kal;hr7_kal;hr8_kal;hr9_kal
1;1;1;1;1;1;1;1;1;4;4;6;1;8;8;8;8;1;1;1;1;3;2;2;5281;14.74910202;14.56623451;14.77271478;14.62109595;14.25296865;14.6007555;13.86131405;12.96051699;12.01304176
0;1;1;1;1;1;0;0;0;;4;6;6;8;8;;;;1;2;;3;1;1;5282;3.490386236;4.145882934;4.526216775;4.638402166;4.774843399;5.781477346;4.892247526;10.09846998;46.07986117
1;1;1;1;0;0;0;0;0;3;3;5;1;;;;;;2;2;;2;1;1;5283;4.074421932;5.761852546;5.375753436;6.237928156;4.647499888;10.75063638;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;6;4;8;8;1;1;1;1;3;1;3;5284;19.28626779;19.99047407;20.84710223;20.15196591;19.5672979;19.90984461;19.09957143;17.79687209;16.87498172
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;2;1;1;2;3;3;5285;9.604276761;10.87919355;16.83440173;33.31683636;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;4;8;8;8;1;1;2;2;2;2;2;5286;5.455474684;5.493579617;5.243650357;4.4012365;4.787206596;4.186538049;3.408696039;2.524284488;1.517871891
1;0;0;0;0;0;0;0;0;3;;;;;;;;;1;1;2;2;1;2;5287;16.66996435;19.08922134;;;;;;;
1;0;0;1;1;1;1;1;0;4;;;3;6;6;3;8;;2;1;1;3;2;2;5288;36.84426866;36.81214675;46.67368251;68.95509235;73.36551713;103.7770181;100.8603163;105.5576776;122.3884748
1;1;1;1;1;0;1;1;1;4;4;6;8;8;;8;8;1;2;2;;2;3;3;5289;7.048069158;8.087773701;6.943000757;6.889481864;4.866651693;7.118978533;11.18622499;20.67780051;20.54595713
1;1;0;1;1;1;1;0;1;3;3;;5;3;8;8;;1;2;2;;3;2;1;5290;8.246061611;11.52067585;9.315253513;11.89011665;8.084968503;9.684924955;5.528235573;7.942355504;15.58143315
1;1;1;0;0;0;0;0;0;4;4;;;;;;;;1;2;1;2;3;2;5291;5.538665005;6.001022259;6.198640422;6.493773551;;;;;
1;1;1;1;1;1;0;1;1;3;3;5;4;1;5;;8;1;1;1;1;3;1;2;5292;14.12139818;13.92709412;14.18817933;13.40922232;13.19079666;14.32604214;13.88851375;16.91223263;16.11164591
1;1;1;1;1;0;0;0;0;2;3;5;5;5;;;;;2;2;;2;2;;5293;6.847733009;7.432625211;7.660856023;7.331974706;9.782750534;12.18293884;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;1;3;;;5294;10.2035255;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;6;8;8;8;1;2;2;;3;2;2;5295;5.037761915;5.133598554;4.784682541;4.108400224;3.469469614;3.670873442;2.921813784;2.452352232;1.21507739
0;0;1;0;0;0;0;0;0;;;5;;;;;;;2;2;;2;2;1;5296;6.028394688;8.369520258;14.96828183;18.90320415;;;;;
0;0;1;1;1;1;1;1;1;;;5;5;1;1;1;1;1;1;2;;2;2;;5297;7.274963196;9.530147693;12.58102774;13.74254469;13.34557622;12.30078704;11.3825285;29.23260753;22.75061461
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;1;1;1;3;1;2;5298;6.121463738;6.1197673;6.208412762;7.16826461;10.60153383;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;3;1;1;2;1;3;3;2;5299;5.59610964;5.494492579;6.158068003;5.82340428;5.90043095;5.30297088;4.366885768;5.737382651;7.153580149
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;1;1;1;1;3;3;3;5300;16.67974431;17.16299761;17.47648415;16.7553528;16.31196734;17.02918847;16.52130527;16.34904876;15.061413
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;2;1;1;3;3;3;5301;12.24161937;11.66830992;13.7778741;13.01601066;12.60368971;12.88223418;11.81257364;10.65451424;9.424075965
1;1;0;1;1;1;1;1;1;4;4;;6;1;8;8;1;1;1;2;1;2;1;2;5302;9.190962478;8.705676395;8.323402395;9.756330861;10.09743081;9.468706958;7.006276792;7.151512544;5.831624637
1;1;1;1;1;1;1;1;1;3;3;5;5;8;8;8;1;1;1;1;1;3;2;2;5303;5.91091104;5.987409884;6.145816084;5.900289539;5.747396571;5.848010963;5.514145392;5.165764481;4.685630177
1;1;0;1;1;1;1;1;1;3;3;;5;1;1;4;1;8;2;1;1;3;;3;5304;24.84621997;24.41209712;25.90767105;41.55923806;45.84959266;48.89599053;46.20329469;42.44405048;37.041485
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;;2;2;2;5305;3.545643244;;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;1;2;1;1;1;5306;59.29045118;60.44117959;63.40014213;74.80226045;55.186934;63.63181453;59.29866424;64.5621113;51.3440083
1;0;0;1;1;1;1;1;0;3;;;5;5;3;1;3;;2;2;;1;1;2;5307;5.473424543;6.367771901;8.536413226;14.52063369;12.72504576;18.10433169;17.18225868;28.84967992;29.66386455
1;1;1;1;0;0;0;0;0;4;1;5;5;;;;;;2;1;1;3;2;3;5308;22.91255393;22.2804782;26.31422763;25.20093232;;;;;
1;1;1;1;1;1;0;1;1;2;3;5;5;5;5;;1;1;1;2;;2;2;2;5309;3.873542176;5.032518378;5.018642956;5.174328457;4.942692503;4.555742433;4.805229631;26.11108827;19.30029094
1;1;1;0;0;0;0;0;0;2;3;2;;;;;;;1;1;2;2;1;3;5310;35.68488947;44.21806082;45.97975711;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;4;1;1;1;1;1;2;3;2;5311;9.857902947;10.11993796;10.86309911;10.61110261;11.18373575;13.15227262;13.86548114;15.1515104;14.6107559
1;1;1;1;0;1;1;0;0;4;4;6;6;;8;8;;;1;2;1;2;2;2;5312;5.940385927;5.515898966;5.426855925;5.537735399;6.467677266;11.71183615;9.310395743;11.50016754;16.14423328
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;2;2;3;2;5313;7.049803988;9.10426528;;;;;;;
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;2;1;1;2;2;3;5314;17.34856928;17.14875295;18.44679919;17.61590184;25.16258742;;;;
0;1;0;1;1;0;1;1;1;;4;;6;6;;8;8;1;1;2;;3;3;3;5315;3.75816286;4.660503387;5.549162604;7.103461916;6.949699069;9.487863288;10.21384746;9.395538079;11.66517661
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;2;2;3;5316;41.07393201;;;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;3;2;1;5317;5.179079499;5.324753798;;;;;;;
1;1;0;1;1;1;1;0;0;2;4;;2;6;3;5;;;2;2;1;2;1;1;5318;6.174872297;5.900260137;7.108821225;8.651481322;9.602106099;11.48444724;9.35481745;10.82351064;18.51224843
1;1;1;1;1;1;1;0;0;2;1;5;5;5;1;1;;;1;1;2;2;1;1;5319;18.7044885;19.47772451;20.95589948;23.16845659;17.20216713;18.24767134;17.00505547;17.88259343;29.14732213
1;1;1;1;1;1;1;1;1;4;4;5;5;5;1;1;1;1;1;2;1;2;1;2;5320;4.916633762;4.861539407;4.772545859;4.656905953;4.721592828;4.367399688;3.426350049;3.850387921;3.42350312
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;2;2;1;3;5321;9.5538576;;;;;;;;
1;1;1;1;0;1;1;1;1;4;4;6;6;;8;8;1;1;1;2;1;3;3;3;5322;3.322451449;3.179658927;3.048108721;2.818728045;2.865069371;4.442938341;3.531940995;4.964626429;4.106845891
1;0;1;0;0;1;1;0;1;2;;3;;;5;5;;3;2;1;2;2;3;3;5323;26.94392494;28.34839459;36.82730971;53.73039084;77.30363193;155.5780736;212.3597997;336.4632073;271.7270007
1;1;1;0;1;1;1;1;1;2;3;5;;5;1;1;1;7;2;1;1;2;1;2;5324;14.23616158;14.06109624;15.00404592;14.08757595;17.58223727;25.94702643;37.06914301;48.25620744;57.27966045
1;1;1;1;1;1;1;1;1;2;2;7;4;2;4;2;2;7;1;1;2;2;2;3;5325;76.92152305;98.46352663;131.1428669;145.8229389;109.1019392;115.7328791;115.0675568;121.5316866;106.7770395
1;1;1;1;1;1;0;1;0;4;4;7;7;7;7;;7;;1;1;1;2;2;3;5326;14.61768411;14.90012806;16.28549447;16.14967644;16.86272782;16.6711649;17.45903932;25.65645494;25.15483057
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;1;1;2;;3;2;2;5327;3.7449124;4.163625957;4.002594703;3.704100593;3.616237823;3.677315923;2.737626898;2.272478767;2.915240862
1;1;1;1;1;1;1;1;1;2;3;5;2;2;2;2;2;3;2;1;;2;3;3;5328;29.18046867;35.86014667;31.46596902;35.58062089;24.19150078;29.23265326;16.81234536;24.27665607;23.62339452
0;1;1;1;1;1;0;0;0;;4;5;2;2;2;;;;1;2;1;3;1;2;5329;6.336630786;7.23988231;7.333657922;7.002165361;6.929017722;7.543811704;7.660634668;20.44682814;75.05306224
1;0;1;1;1;1;1;0;0;3;;5;5;5;1;8;;;2;2;;3;1;1;5330;2.695546571;2.859976239;2.519474407;2.771721035;2.17524208;2.527746286;1.477489796;2.183874745;3.892558437
1;1;1;1;1;1;1;1;1;1;3;5;5;5;5;7;3;1;2;2;;2;1;2;5331;3.820070744;4.405081198;4.303238546;3.765872934;3.407036312;4.007398229;3.269347797;3.785972493;2.648723007
1;1;1;0;1;1;1;0;0;3;3;5;;1;1;1;;;2;1;1;2;2;3;5332;47.54305986;48.12877369;52.60304921;51.98557823;68.6674637;79.5300267;92.0142633;177.0138853;354.6603477
1;1;1;1;0;0;0;0;0;3;3;5;5;;;;;;2;1;1;1;1;3;5333;10.45437249;10.27109134;11.62629467;11.12216893;11.79169923;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;1;2;3;2;5334;5.508630637;5.598304604;5.55249179;5.17194647;5.013649175;4.853280704;3.642340222;4.197843447;3.70725591
1;0;1;1;0;1;1;0;0;4;;6;6;;8;8;;;2;2;;1;1;1;5335;8.87321106;10.42368845;12.14918487;16.27133888;15.80128396;36.55166482;29.98306875;83.72961172;157.3914605
1;0;0;0;0;0;0;0;0;4;;;;;;;;;2;1;1;2;3;3;5336;6.827979778;6.761813905;8.153642655;13.50474724;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;4;7;1;2;2;;2;3;2;5337;3.953153955;4.412740269;3.597625324;3.539839653;2.297172895;2.775869896;1.504901955;1.772089364;1.659477543
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;2;2;2;2;2;2;5338;5.196305024;6.027444175;4.047580421;3.087953488;3.228428303;2.861970142;2.036161228;1.793830785;2.137631492
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;1;2;1;5339;30.73129295;56.70830417;123.3494605;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;3;1;2;2;1;3;1;2;5340;11.50139524;9.792628922;9.115868064;7.541202476;7.128477053;6.160623027;4.684853672;4.726052119;3.840750591
1;1;0;1;0;0;0;0;0;3;3;;5;;;;;;2;2;2;2;2;2;5341;5.464840889;6.780354819;5.999583289;6.38279171;9.156568403;21.74711159;;;
1;1;1;1;1;1;1;1;1;3;3;5;1;7;7;7;1;1;1;2;1;3;3;3;5342;3.136102647;2.983585056;3.103170175;3.26349876;3.460869953;3.416944081;2.588629748;2.766978186;2.579539509
1;0;0;0;0;0;0;0;0;4;;;;;;;;;1;2;;3;3;3;5343;5.324583228;5.996348654;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;1;4;1;7;1;1;1;1;1;3;2;3;5344;55.72799736;68.64968559;73.59324314;76.57740024;77.53203318;92.85449831;94.51667608;101.7237269;103.936519
0;0;0;1;0;0;0;0;0;;;;5;;;;;;2;1;1;3;3;2;5345;32.25081509;37.1683113;63.67894713;124.6566713;131.2596112;236.4533707;355.2162882;;
1;0;0;0;0;0;0;0;0;1;;;;;;;;;1;1;2;1;1;3;5346;12.63728453;20.87109234;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;7;1;2;1;1;2;2;3;5347;20.16159509;22.7910526;26.48554049;25.5714321;26.1970838;30.63548418;30.40117758;34.34426778;29.66065882
1;0;0;0;1;1;0;0;0;3;;;;1;1;;;;2;1;2;1;1;1;5348;11.5765846;15.15002013;22.02584288;66.47983002;107.5240272;155.5780736;212.3597997;336.4632073;271.7270007
1;1;1;1;1;1;1;0;0;4;4;6;6;3;3;8;;;2;2;;2;3;3;5349;3.131706295;3.216031043;3.140042609;2.73357172;2.398578985;2.465820459;1.947600998;1.686972623;1.467919035
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;2;1;2;1;1;1;5350;27.02232837;30.81526154;33.06499629;71.00372514;98.63842818;;;;
1;1;1;1;1;0;1;0;0;2;3;5;1;1;;1;;;1;1;2;2;1;3;5351;44.75966181;49.41176797;51.57158106;60.88005294;48.21959992;59.67951615;73.58544273;104.0684081;234.5266087
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;2;2;3;2;5352;6.85347689;;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;4;8;8;8;1;1;1;1;1;3;2;2;5353;4.359189709;4.269373371;4.35704764;4.224689062;4.117144546;4.11989805;3.884691221;3.620329503;3.192606153
1;1;1;1;1;1;1;1;1;4;4;6;6;6;6;8;8;3;2;2;;3;3;3;5354;5.00635854;5.071841352;4.855179805;4.173734249;3.578348455;4.208897688;3.827251125;4.802936845;3.176937532
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;1;2;3;3;5355;17.08707258;;;;;;;;
1;1;1;1;0;1;0;0;0;4;4;6;6;;8;;;;1;2;2;3;3;3;5356;5.454114257;5.395859472;5.037876684;4.209382502;4.317633203;5.001170095;8.778844382;20.65494267;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;3;8;8;8;1;2;1;3;1;2;5357;3.963382284;3.663412717;3.478448699;3.211652803;3.097676087;2.817888148;2.106915131;2.145491002;1.795481878
1;1;1;1;1;1;1;0;1;3;3;5;5;1;1;1;;1;2;1;1;2;2;1;5358;13.41448012;12.66881605;13.54450084;13.56202719;12.98147303;13.96526685;12.99002687;12.65751514;23.67929753
1;1;0;0;1;1;0;0;0;3;3;;;1;1;;;;2;1;2;2;1;1;5359;14.92999967;14.8730423;14.93095386;25.90795877;30.42091163;53.83890496;69.88721345;336.4632073;271.7270007
1;1;1;1;1;1;1;1;0;3;3;5;5;5;3;1;1;;1;2;1;2;1;1;5360;6.348895824;6.030398157;5.814996247;5.374816879;5.501597362;5.088891711;3.99238119;4.216423479;3.54407035
1;1;1;1;1;1;1;1;1;4;4;6;6;6;6;5;1;3;1;2;;2;1;;5361;4.516671421;5.178610386;5.600184387;5.297381426;5.288211949;5.693126718;4.1908249;3.692130361;4.343649508
1;1;1;1;1;0;0;0;0;3;3;5;5;1;;;;;2;2;1;2;3;2;5362;36.94332865;31.87374108;36.87091737;31.56313492;30.69325558;30.34933273;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;2;;1;5363;35.80871803;;;;;;;;
0;1;0;1;1;1;1;1;1;;4;;6;6;8;7;7;1;2;2;;2;1;1;5364;6.103703326;10.10019432;12.54906116;14.8357832;13.29363509;14.25920985;11.13120174;10.82484139;7.932000979
1;1;1;1;1;1;1;1;1;4;4;7;7;7;7;7;1;1;1;1;1;3;1;1;5365;19.36088725;19.0548011;19.19130591;18.5873606;18.21353177;18.00662354;18.12481308;16.6568811;14.62756037
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;1;2;2;1;1;3;5366;5.01370181;4.88965674;4.983500478;4.239557977;4.511216423;3.945177385;3.234087442;2.453389941;1.542012033
1;1;1;1;1;1;0;1;1;1;1;2;4;2;2;;2;2;1;2;;2;1;1;5367;4.207679504;5.052405218;4.708964063;5.513149297;5.36136341;5.232101509;4.291023913;17.7601682;15.10844407
1;0;1;1;1;1;1;1;0;3;;5;5;5;1;1;1;;2;2;1;2;1;2;5368;29.47604543;27.94206052;36.49427195;31.97746992;31.81281426;28.29624878;23.51217838;35.76587621;52.65028851
1;1;1;1;1;1;1;1;0;2;3;5;5;3;1;1;1;;2;1;1;1;1;2;5369;64.06167023;63.72822442;76.09870368;73.90380484;73.02489753;76.81806079;73.32520789;68.70130323;82.21031956
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;2;2;;5370;9.301923724;;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;1;1;4;1;1;1;1;1;1;2;3;1;5371;9.158550903;9.810659009;10.38682735;11.06902736;11.88780144;12.91090665;13.52107235;13.253962;12.72012273
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;1;1;1;2;2;2;5372;16.89409005;17.1017066;19.7469641;20.35286493;29.64724625;;;;
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;2;1;2;2;3;;5373;42.80027856;47.83957358;51.40991087;;;;;;
1;1;1;1;1;1;1;1;0;3;3;5;5;8;8;8;1;;2;2;;2;1;;5374;3.102410191;4.020478002;3.814014968;3.383956184;2.85713959;3.216377252;2.547591865;3.06566511;2.245509477
1;1;0;1;1;1;1;1;1;3;3;;5;1;8;8;1;1;2;1;1;3;1;1;5375;20.40578358;19.81121688;21.56780398;27.59658762;27.70754336;39.19288436;40.42509214;51.69100744;48.52565482
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;8;1;2;1;1;3;3;3;5376;18.85874116;18.10837163;18.49862295;17.33309064;16.17496207;16.73358504;15.57289718;13.70662229;12.04585167
1;1;1;1;1;1;1;1;1;2;3;5;4;7;1;1;1;1;1;1;2;2;1;;5377;13.57359925;14.47997211;15.39027673;16.76072936;12.6785743;15.82994729;15.48909398;17.49736999;14.16172259
1;0;0;0;0;0;0;0;0;2;;;;;;;;;1;1;1;2;2;1;5378;27.6539314;29.66535582;;;;;;;
1;1;1;1;1;1;1;0;0;3;3;5;1;1;1;1;;;1;2;;2;2;2;5379;2.645206634;3.01669898;2.987684965;2.81192848;2.935435314;3.356965399;3.201490892;4.8315291;16.39045175
1;1;1;1;1;1;1;1;0;3;3;5;1;1;1;1;1;;2;1;2;2;2;1;5380;46.97963098;48.42795368;50.16443658;55.26385036;45.55975853;40.56643795;34.82917015;51.93778344;43.2604298
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;1;2;2;3;5381;28.43928453;;;;;;;;
1;1;1;1;1;1;1;0;1;3;3;5;5;1;1;1;;1;2;2;1;2;3;3;5382;5.868543738;5.339690505;5.218922307;4.421163128;4.340840357;5.22409773;7.72616406;13.66422016;35.22405863
1;1;1;1;1;1;1;1;0;3;3;5;5;1;1;1;1;;2;1;1;2;2;2;5383;8.541702076;8.144306047;8.634689502;8.227892338;7.845110735;8.252612653;7.676305889;7.212806309;6.484825692
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;8;1;1;2;1;1;2;1;2;5384;6.32306381;6.084996978;6.407219477;6.038330492;5.673972419;5.799368527;5.321654877;4.814355054;4.051881604
1;1;1;1;1;1;1;1;0;3;3;5;1;1;4;4;1;;1;1;2;2;1;1;5385;25.34412388;25.90786902;26.62563796;30.37014885;22.21172066;25.61062895;23.21300328;25.24752934;24.74521013
1;1;1;1;0;0;0;0;0;3;3;5;5;;;;;;2;2;;2;3;3;5386;4.363127551;4.723138151;4.702509169;4.486777678;3.850426274;7.975490034;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;2;2;2;5387;15.75802807;;;;;;;;
1;1;1;1;1;1;1;1;1;2;4;6;6;7;7;1;1;1;1;2;1;2;2;2;5388;4.741232034;4.595479377;4.469690265;4.198740553;4.107345062;3.79923009;2.916141078;3.190544521;3.465224462
1;1;1;1;1;0;0;0;0;4;4;6;6;5;;;;;1;2;1;2;2;2;5389;6.079286434;6.132208224;6.095955767;5.730094734;5.740665295;5.46871517;8.744234261;29.39273569;102.1165323
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;2;1;1;3;2;2;5390;13.81814613;13.29058885;13.54764323;;;;;;
1;1;1;1;1;1;1;0;1;4;4;6;6;8;8;8;;8;1;2;;3;3;3;5391;3.737573043;4.041652057;3.885612777;3.60806747;3.462776495;3.668665088;2.7490951;2.439844528;4.349604546
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;8;2;2;;2;1;2;5392;4.096824011;4.119316568;4.152825045;3.583742731;3.044243334;3.183938798;2.4970127;2.121771719;0.986686898
1;1;1;1;1;1;1;1;0;4;4;6;6;1;8;8;8;;2;2;1;3;3;3;5393;5.866397996;4.959659046;4.651673096;3.846121636;3.64431114;3.338342531;2.563947468;2.771780446;2.743776554
1;1;0;1;0;1;1;0;0;4;4;;6;;2;6;;;2;2;1;2;;2;5394;6.749799752;6.648810183;6.599909644;7.160827817;9.928131427;23.6586075;30.92261278;64.16824568;211.5096283
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;1;1;1;3;3;1;5395;15.1781192;15.1802492;15.37864357;16.87189775;24.16723963;;;;
1;1;1;1;1;1;1;1;1;4;4;6;7;7;8;8;7;1;2;1;1;3;2;3;5396;28.86627196;27.09508906;28.06462915;26.92317089;25.2725719;26.14539245;23.97444182;21.06549476;18.0268126
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;1;2;1;2;3;2;5397;9.181881888;9.604927267;9.315867304;9.887545911;21.09203839;71.9857608;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;5;3;1;1;1;2;2;;1;;;5398;4.464862809;6.191122323;7.249119055;7.959024151;7.16502522;7.752770477;6.167660196;7.144677813;5.927463973
1;1;1;1;1;1;1;1;1;3;3;5;4;4;1;1;1;7;1;1;2;2;2;2;5399;36.04956553;35.74555666;37.56733054;42.30207251;31.3608202;34.02080452;31.07953688;31.82158718;30.17169651
1;1;1;1;0;1;0;0;0;3;3;5;5;;2;;;;2;1;1;2;2;1;5400;31.09143412;32.24064407;35.63756173;33.91715521;32.8767248;57.98046147;67.9720768;143.164205;354.6603477
1;1;1;1;1;1;1;1;1;2;2;4;5;5;5;3;5;1;1;2;1;2;1;2;5401;5.698482961;12.44271639;16.26260321;15.99562903;15.47617574;14.63965825;11.98346052;12.50901542;10.55951574
1;1;1;1;1;1;1;1;0;4;4;6;8;8;8;8;8;;1;1;1;3;3;3;5402;23.44064309;23.55764283;23.7387618;23.59445103;22.85007419;24.81663041;24.52330248;22.45911694;19.61122445
1;1;1;0;1;0;0;0;0;2;3;5;;1;;;;;1;1;1;3;1;1;5403;11.99631287;16.14323243;17.8131878;17.36907031;22.02804944;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;3;3;3;5404;16.55600542;;;;;;;;
1;1;1;1;1;1;1;0;0;4;4;6;6;8;8;8;;;2;2;;2;2;1;5405;3.905737929;4.45023763;4.510249148;4.483647101;4.455999653;4.991001646;3.949567828;3.476293307;
1;1;1;1;1;1;1;1;0;4;4;6;6;8;8;8;8;;1;2;1;3;3;3;5406;5.363546045;5.653745199;5.575179654;5.338403886;5.180161755;4.900163908;3.798919057;4.376501865;4.489128246
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;1;2;;2;3;3;5407;3.080897947;3.388995757;3.393948324;;;;;;
1;1;1;1;1;1;1;0;0;3;3;5;5;1;7;4;;;2;2;;2;3;3;5408;2.745504119;2.967016147;3.115508328;3.147336494;3.511177731;3.65352832;2.919168704;2.933997979;2.781289478
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;1;2;3;3;5409;6.446732923;;;;;;;;
1;1;0;1;0;0;0;0;0;2;3;;5;;;;;;2;1;1;1;1;3;5410;74.14454697;106.2037378;117.8342878;153.7419229;175.1711887;236.4533707;355.2162882;375.7966877;354.6603477
1;1;1;1;1;1;1;1;0;4;4;6;8;8;8;8;1;;1;1;1;3;2;3;5411;6.145254378;6.229269568;6.523497317;6.367603167;6.243171396;6.724786684;6.622529588;7.034693827;7.919630417
1;1;1;1;1;1;1;1;1;3;3;5;5;3;8;8;1;1;2;1;1;2;2;3;5412;20.52978691;20.7749179;22.46725176;22.74674193;21.73880802;23.38627166;21.34542878;19.64701352;16.66403166
1;1;1;1;1;1;1;1;0;4;4;6;6;8;8;8;3;;1;2;;2;3;3;5413;3.63164843;4.131726312;4.01285081;3.756484719;3.722314955;3.720567217;2.710385986;2.284273685;2.76447709
0;1;1;0;0;0;0;0;0;;3;5;;;;;;;2;2;;1;2;2;5414;4.027481326;6.195935095;8.198190829;;;;;;
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;;2;2;2;5415;5.145051628;7.012129912;;;;;;;
1;0;0;0;0;0;0;0;0;2;;;;;;;;;1;1;1;2;1;1;5416;6.318738389;6.308761789;;;;;;;
1;0;1;0;0;0;0;0;0;4;;6;;;;;;;2;2;1;2;3;3;5417;7.233574712;6.769861863;8.657021516;;;;;;
1;1;1;1;1;1;1;1;0;2;1;5;5;5;1;4;5;;1;1;1;2;1;2;5418;25.29702449;30.38989068;42.47917316;42.4867223;41.79791783;42.52963558;41.23074768;39.32769048;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;3;1;2;2;;2;3;3;5419;5.301717068;5.479844839;5.227862167;4.560861219;3.961116506;4.142885815;3.297509727;2.827806129;1.367438078
1;1;1;1;0;0;0;0;0;4;4;6;6;;;;;;1;2;1;2;2;2;5420;5.933963392;5.738926169;5.606742519;5.233285567;5.096471624;7.903232436;;;
1;1;1;1;0;0;0;0;0;4;4;5;5;;;;;;1;2;1;2;2;3;5421;4.495673661;4.300273432;4.221175222;3.936042275;;;;;
1;1;0;0;0;0;1;0;0;3;1;;;;;3;;;2;2;;1;1;1;5422;9.266739305;12.29877266;20.52792091;29.77697863;58.11008977;188.7696559;242.5393712;239.3784711;124.3162897
1;1;1;1;1;0;0;0;0;3;3;5;5;8;;;;;1;2;1;3;2;3;5423;18.69596305;17.59663082;16.71173183;15.61944596;16.04958445;17.47362294;27.57928937;67.75002283;176.4503273
1;1;1;1;1;1;1;1;1;2;3;5;5;1;1;1;1;1;1;1;2;2;1;2;5424;23.30551703;23.0639179;23.54958412;29.92359778;22.41198511;24.31294078;22.65729686;22.70200866;17.40769043
1;1;1;1;1;1;1;0;1;4;4;6;6;6;1;1;;1;1;1;1;2;3;3;5425;31.06586736;32.65129775;34.4513297;33.51780741;32.66779302;33.23967806;33.45785236;32.20070088;49.09266603
1;1;1;1;1;1;1;1;1;3;3;5;5;5;3;1;3;3;1;2;;2;1;1;5426;3.656918494;4.086670609;3.949743066;3.675762764;3.631395494;4.060525465;3.136291371;2.76970749;3.453789576
1;1;1;1;1;1;1;1;1;2;2;5;5;5;3;1;1;1;2;2;2;2;2;2;5427;15.125505;18.99194567;13.46533202;11.44813701;11.91969023;11.48557324;8.385498637;7.860759384;9.511198255
1;1;0;0;0;0;0;0;0;4;4;;;;;;;;1;2;1;2;2;2;5428;6.271196556;6.338813789;7.079725573;9.698315615;22.44081402;117.0695184;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;4;8;1;8;8;2;1;1;3;3;3;5429;14.98363478;14.85642232;18.71151974;17.94717084;17.01237133;18.30164456;17.02358124;15.31188912;12.9868842
1;1;1;1;1;1;1;0;1;4;4;6;8;8;8;8;;1;1;2;1;3;3;3;5430;3.212841071;3.012404082;2.864343761;2.66418816;2.675552847;2.433891874;1.800934407;1.878071171;2.40331695
